Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,Customer_Segment
32188,786,4,5355,1,3,1,Others
27940,345,8,29239,5,5,5,Champions
35050,89,8,17430,5,5,4,Champions
5592,46,5,13761,5,4,3,Loyal Customers
30467,137,2,4453,5,1,1,New Customers
10580,296,6,14463,5,4,3,Loyal Customers
2905,172,6,19400,5,4,5,Champions
46310,144,8,18815,5,5,4,Champions
12548,226,10,28574,5,5,5,Champions
46949,15,7,14838,5,5,4,Champions
33008,157,10,23711,5,5,5,Champions
44637,35,7,22520,5,5,5,Champions
24552,31,7,15072,5,5,4,Champions
24632,145,4,13096,5,3,3,Loyal Customers
32581,340,7,14308,5,5,3,Loyal Customers
11124,453,7,20497,1,5,5,Cannot Lose Them
46267,142,5,15632,5,4,4,Champions
20287,33,7,19903,5,5,5,Champions
6476,77,5,10544,5,4,2,New Customers
35839,1258,2,3263,1,1,1,Lost
5337,674,4,8098,1,3,2,Others
35141,53,8,20070,5,5,5,Champions
42552,41,6,14192,5,4,3,Loyal Customers
15332,58,5,13374,5,4,3,Loyal Customers
12725,68,7,26392,5,5,5,Champions
18553,70,7,18617,5,5,4,Champions
40017,309,2,4829,5,1,1,New Customers
35633,235,5,9362,5,4,2,New Customers
28002,120,3,10524,5,2,2,New Customers
32305,140,6,10694,5,4,2,New Customers
44075,124,7,20564,5,5,5,Champions
27537,27,9,23870,5,5,5,Champions
8127,37,6,20552,5,4,5,Champions
25796,42,8,14190,5,5,3,Loyal Customers
32176,114,8,19505,5,5,5,Champions
7184,739,1,1549,1,1,1,Lost
37008,177,11,31174,5,5,5,Champions
46464,144,6,17223,5,4,4,Champions
47075,44,4,8776,5,3,2,New Customers
16175,60,5,15872,5,4,4,Champions
11125,10,6,18654,5,4,4,Champions
36512,69,8,26171,5,5,5,Champions
41616,6,6,17023,5,4,4,Champions
44477,182,7,22370,5,5,5,Champions
5845,3,12,40737,5,5,5,Champions
11694,412,2,8615,5,1,2,New Customers
1163,207,5,16287,5,4,4,Champions
35753,63,9,25124,5,5,5,Champions
45839,296,2,5813,5,1,1,New Customers
41889,200,3,6907,5,2,1,New Customers
32409,49,5,9824,5,4,2,New Customers
32584,109,9,21105,5,5,5,Champions
12711,54,4,11397,5,3,3,Loyal Customers
44049,65,14,39431,5,5,5,Champions
26376,9,5,13401,5,4,3,Loyal Customers
16012,194,7,19671,5,5,5,Champions
15404,142,7,14541,5,5,3,Loyal Customers
28598,563,5,15448,1,4,4,Cannot Lose Them
988,620,4,9708,1,3,2,Others
10020,37,6,20221,5,4,5,Champions
25793,20,7,23006,5,5,5,Champions
21886,17,7,17862,5,5,4,Champions
32267,4,5,18439,5,4,4,Champions
48031,3,3,8344,5,2,2,New Customers
22173,44,8,27216,5,5,5,Champions
42222,149,4,14195,5,3,3,Loyal Customers
5028,15,4,14558,5,3,3,Loyal Customers
2697,26,9,25442,5,5,5,Champions
24536,475,2,5883,1,1,1,Lost
20433,47,5,15336,5,4,4,Champions
43733,86,3,10869,5,2,2,New Customers
38339,153,6,17562,5,4,4,Champions
45717,405,7,29822,5,5,5,Champions
10354,510,7,24190,1,5,5,Cannot Lose Them
31157,19,9,22758,5,5,5,Champions
42774,110,9,23251,5,5,5,Champions
31237,34,6,15882,5,4,4,Champions
2015,28,7,16857,5,5,4,Champions
16178,909,4,10287,1,3,2,Others
27253,59,3,13772,5,2,3,New Customers
35969,198,5,13637,5,4,3,Loyal Customers
14318,163,7,19001,5,5,4,Champions
41902,411,4,11213,5,3,2,New Customers
5854,10,2,1701,5,1,1,New Customers
9029,159,6,16314,5,4,4,Champions
20696,369,12,27567,5,5,5,Champions
10177,144,3,12306,5,2,3,New Customers
1574,385,5,10491,5,4,2,New Customers
36726,571,7,13184,1,5,3,Cannot Lose Them
13523,241,7,19899,5,5,5,Champions
29575,575,8,21484,1,5,5,Cannot Lose Them
33264,396,5,14458,5,4,3,Loyal Customers
26227,890,2,3239,1,1,1,Lost
40820,151,4,9253,5,3,2,New Customers
23081,16,8,27855,5,5,5,Champions
38359,318,3,12713,5,2,3,New Customers
16885,4,6,21259,5,4,5,Champions
24979,97,4,8107,5,3,2,New Customers
9443,832,3,7369,1,2,1,Lost
41306,22,4,13331,5,3,3,Loyal Customers
36129,134,5,18587,5,4,4,Champions
17549,615,5,16079,1,4,4,Cannot Lose Them
11204,458,8,12017,1,5,3,Cannot Lose Them
23026,300,4,14266,5,3,3,Loyal Customers
39965,396,3,12608,5,2,3,New Customers
48148,421,7,26607,5,5,5,Champions
43937,49,4,6843,5,3,1,New Customers
28412,10,6,19495,5,4,5,Champions
45819,35,4,9965,5,3,2,New Customers
41560,63,5,13320,5,4,3,Loyal Customers
25114,152,5,13926,5,4,3,Loyal Customers
7351,25,5,17647,5,4,4,Champions
47480,683,4,10769,1,3,2,Others
37019,87,4,10709,5,3,2,New Customers
8747,532,5,12273,1,4,3,Cannot Lose Them
14644,449,2,5593,1,1,1,Lost
32431,153,7,23526,5,5,5,Champions
18776,84,6,18627,5,4,4,Champions
1372,56,5,13694,5,4,3,Loyal Customers
13416,61,7,18878,5,5,4,Champions
40601,18,6,19911,5,4,5,Champions
18879,241,7,19380,5,5,5,Champions
914,340,7,20253,5,5,5,Champions
41544,187,8,26776,5,5,5,Champions
34137,281,5,14830,5,4,4,Champions
49679,215,4,9461,5,3,2,New Customers
8902,367,5,13419,5,4,3,Loyal Customers
39533,21,8,21857,5,5,5,Champions
19476,101,10,30022,5,5,5,Champions
41172,36,7,12871,5,5,3,Loyal Customers
46146,58,7,18844,5,5,4,Champions
47641,289,4,11271,5,3,2,New Customers
8006,195,11,32331,5,5,5,Champions
30855,105,8,20743,5,5,5,Champions
10910,39,7,24793,5,5,5,Champions
9700,433,7,21927,1,5,5,Cannot Lose Them
39635,242,4,8388,5,3,2,New Customers
41300,42,7,20923,5,5,5,Champions
39291,709,2,6204,1,1,1,Lost
21937,166,5,8336,5,4,2,New Customers
36445,146,3,8280,5,2,2,New Customers
35459,161,10,25349,5,5,5,Champions
46762,85,1,5024,5,1,1,New Customers
44912,15,7,18715,5,5,4,Champions
39208,73,4,11766,5,3,3,Loyal Customers
40886,197,5,17786,5,4,4,Champions
42176,66,7,23731,5,5,5,Champions
32955,126,7,22733,5,5,5,Champions
37399,164,5,11686,5,4,3,Loyal Customers
5651,140,4,8307,5,3,2,New Customers
29089,459,7,22233,1,5,5,Cannot Lose Them
3211,5,7,18104,5,5,4,Champions
16338,91,4,11279,5,3,2,New Customers
17985,88,6,16119,5,4,4,Champions
28782,119,6,20574,5,4,5,Champions
29076,424,7,19309,5,5,5,Champions
2439,266,5,7074,5,4,1,New Customers
23676,362,7,19994,5,5,5,Champions
28511,18,6,13136,5,4,3,Loyal Customers
36327,18,10,24127,5,5,5,Champions
5212,38,6,16225,5,4,4,Champions
42974,396,5,13914,5,4,3,Loyal Customers
28687,75,7,19081,5,5,4,Champions
37971,125,8,30042,5,5,5,Champions
15051,23,9,35039,5,5,5,Champions
31480,195,7,16279,5,5,4,Champions
13347,551,1,1792,1,1,1,Lost
40762,33,5,9146,5,4,2,New Customers
8962,755,4,5515,1,3,1,Others
9318,196,9,24803,5,5,5,Champions
47763,308,7,14619,5,5,3,Loyal Customers
10228,129,10,31388,5,5,5,Champions
20651,35,4,14482,5,3,3,Loyal Customers
41765,537,4,10102,1,3,2,Others
22193,5,5,18060,5,4,4,Champions
42760,28,6,9969,5,4,2,New Customers
39084,45,6,16800,5,4,4,Champions
33683,31,9,24110,5,5,5,Champions
21330,333,4,9859,5,3,2,New Customers
332,491,4,11945,1,3,3,Others
19934,119,4,13628,5,3,3,Loyal Customers
17496,99,6,11293,5,4,2,New Customers
12271,8,9,24743,5,5,5,Champions
30793,32,7,19815,5,5,5,Champions
25182,97,4,9555,5,3,2,New Customers
16571,147,8,19757,5,5,5,Champions
27,124,3,12260,5,2,3,New Customers
5758,436,5,11879,1,4,3,Cannot Lose Them
626,596,5,20327,1,4,5,Cannot Lose Them
42440,106,7,16244,5,5,4,Champions
46944,85,8,21090,5,5,5,Champions
17476,237,6,12041,5,4,3,Loyal Customers
13409,71,6,20471,5,4,5,Champions
23983,117,5,16442,5,4,4,Champions
9446,79,7,18060,5,5,4,Champions
11624,20,8,23257,5,5,5,Champions
41810,122,9,19954,5,5,5,Champions
46793,64,7,27174,5,5,5,Champions
38142,48,8,14135,5,5,3,Loyal Customers
9890,194,8,30218,5,5,5,Champions
22844,51,6,16238,5,4,4,Champions
31907,41,6,12459,5,4,3,Loyal Customers
37400,55,8,27262,5,5,5,Champions
37897,69,6,15396,5,4,4,Champions
20424,1,5,4586,5,4,1,New Customers
32440,170,7,18454,5,5,4,Champions
38849,237,8,22666,5,5,5,Champions
45291,640,6,11005,1,4,2,Cannot Lose Them
14808,96,12,30835,5,5,5,Champions
28049,23,11,23543,5,5,5,Champions
24460,55,7,18321,5,5,4,Champions
6040,25,7,19068,5,5,4,Champions
10881,50,7,18165,5,5,4,Champions
40835,239,2,6144,5,1,1,New Customers
4408,140,8,22976,5,5,5,Champions
11677,170,7,20150,5,5,5,Champions
34647,56,9,12742,5,5,3,Loyal Customers
3387,194,6,19037,5,4,4,Champions
42011,80,4,18214,5,3,4,Loyal Customers
14888,803,3,5650,1,2,1,Lost
49044,457,4,11171,1,3,2,Others
32564,616,4,9343,1,3,2,Others
15040,246,3,7083,5,2,1,New Customers
45857,288,8,18705,5,5,4,Champions
19659,156,7,26048,5,5,5,Champions
9615,264,8,21804,5,5,5,Champions
40077,56,7,25093,5,5,5,Champions
8895,158,6,17425,5,4,4,Champions
40931,16,7,23752,5,5,5,Champions
30873,4,7,17625,5,5,4,Champions
28597,165,7,17623,5,5,4,Champions
10063,34,7,19185,5,5,4,Champions
45284,94,8,17047,5,5,4,Champions
2750,73,10,24366,5,5,5,Champions
10732,111,7,20017,5,5,5,Champions
47872,135,6,11825,5,4,3,Loyal Customers
36773,114,5,17203,5,4,4,Champions
13730,373,3,4342,5,2,1,New Customers
46501,363,5,14248,5,4,3,Loyal Customers
20403,315,5,8143,5,4,2,New Customers
45513,190,6,13997,5,4,3,Loyal Customers
42642,52,6,12143,5,4,3,Loyal Customers
31197,122,8,18676,5,5,4,Champions
40348,361,4,13015,5,3,3,Loyal Customers
14375,184,6,16245,5,4,4,Champions
28955,79,5,15568,5,4,4,Champions
9165,319,10,27063,5,5,5,Champions
11626,159,10,32631,5,5,5,Champions
2189,15,6,14215,5,4,3,Loyal Customers
37576,512,7,14794,1,5,3,Cannot Lose Them
30769,121,5,7835,5,4,2,New Customers
17793,117,4,8763,5,3,2,New Customers
48598,436,7,18878,1,5,4,Cannot Lose Them
1350,132,6,20917,5,4,5,Champions
31103,434,1,873,1,1,1,Lost
24692,395,6,16605,5,4,4,Champions
37903,223,7,26455,5,5,5,Champions
16303,299,5,9052,5,4,2,New Customers
30417,13,4,10116,5,3,2,New Customers
34746,133,6,18685,5,4,4,Champions
43337,170,9,18789,5,5,4,Champions
24856,28,9,27203,5,5,5,Champions
3123,25,6,16157,5,4,4,Champions
46054,118,8,22673,5,5,5,Champions
26915,149,7,19802,5,5,5,Champions
2644,290,6,19070,5,4,4,Champions
7901,463,8,23504,1,5,5,Cannot Lose Them
743,135,6,17035,5,4,4,Champions
7250,58,9,33515,5,5,5,Champions
20896,11,9,22191,5,5,5,Champions
35335,12,7,13498,5,5,3,Loyal Customers
25256,113,5,13171,5,4,3,Loyal Customers
844,7,8,26850,5,5,5,Champions
6509,11,6,17980,5,4,4,Champions
32557,95,3,3246,5,2,1,New Customers
36860,183,4,14430,5,3,3,Loyal Customers
31405,177,7,15967,5,5,4,Champions
15224,291,4,14490,5,3,3,Loyal Customers
3922,169,7,12714,5,5,3,Loyal Customers
43427,98,7,21263,5,5,5,Champions
26323,29,5,11761,5,4,3,Loyal Customers
11823,974,2,5747,1,1,1,Lost
36025,40,3,9009,5,2,2,New Customers
9482,648,6,20280,1,4,5,Cannot Lose Them
10487,34,6,11581,5,4,3,Loyal Customers
37404,112,8,27554,5,5,5,Champions
9787,170,6,11762,5,4,3,Loyal Customers
3183,424,2,5121,5,1,1,New Customers
29522,3,5,15696,5,4,4,Champions
3783,87,8,26950,5,5,5,Champions
17811,601,3,9906,1,2,2,Lost
44,226,5,16375,5,4,4,Champions
25023,204,2,5371,5,1,1,New Customers
47643,24,5,11102,5,4,2,New Customers
13477,84,7,21037,5,5,5,Champions
16240,112,5,13247,5,4,3,Loyal Customers
41156,256,7,21411,5,5,5,Champions
18170,37,10,35593,5,5,5,Champions
27694,16,8,23916,5,5,5,Champions
48230,142,6,15189,5,4,4,Champions
12192,634,3,4981,1,2,1,Lost
4267,23,6,12412,5,4,3,Loyal Customers
22135,33,7,14968,5,5,4,Champions
39820,128,9,21320,5,5,5,Champions
23323,186,4,10760,5,3,2,New Customers
17603,457,6,9267,1,4,2,Cannot Lose Them
12148,167,7,23967,5,5,5,Champions
35264,544,1,2114,1,1,1,Lost
34249,11,7,17673,5,5,4,Champions
49452,93,5,10113,5,4,2,New Customers
8674,207,7,18467,5,5,4,Champions
1771,184,10,28561,5,5,5,Champions
4036,312,5,17918,5,4,4,Champions
12709,62,9,25294,5,5,5,Champions
10309,42,4,12422,5,3,3,Loyal Customers
22468,190,7,20280,5,5,5,Champions
3727,374,3,9727,5,2,2,New Customers
9016,25,7,15472,5,5,4,Champions
46925,1310,1,4140,1,1,1,Lost
27422,34,4,11949,5,3,3,Loyal Customers
6528,15,5,11020,5,4,2,New Customers
23794,133,4,9539,5,3,2,New Customers
29626,63,4,12834,5,3,3,Loyal Customers
10252,144,4,11337,5,3,3,Loyal Customers
41957,334,4,15160,5,3,4,Loyal Customers
25080,587,5,14794,1,4,3,Cannot Lose Them
24059,26,2,8262,5,1,2,New Customers
27449,5,6,17942,5,4,4,Champions
48323,176,5,7810,5,4,2,New Customers
12067,93,4,6236,5,3,1,New Customers
2076,23,6,17433,5,4,4,Champions
15636,548,3,8201,1,2,2,Lost
39477,653,4,10455,1,3,2,Others
29981,44,11,31765,5,5,5,Champions
21260,150,6,12297,5,4,3,Loyal Customers
253,98,7,24519,5,5,5,Champions
43834,155,5,14035,5,4,3,Loyal Customers
48944,264,4,13314,5,3,3,Loyal Customers
31553,104,6,11344,5,4,3,Loyal Customers
4547,45,3,7126,5,2,1,New Customers
48620,78,5,19578,5,4,5,Champions
7258,106,5,12902,5,4,3,Loyal Customers
21580,544,3,4669,1,2,1,Lost
9205,16,4,8838,5,3,2,New Customers
28248,3,7,9668,5,5,2,New Customers
47804,50,6,13066,5,4,3,Loyal Customers
41960,5,5,13685,5,4,3,Loyal Customers
10010,250,4,14110,5,3,3,Loyal Customers
45112,475,5,16309,1,4,4,Cannot Lose Them
6030,97,6,21218,5,4,5,Champions
12310,107,3,3857,5,2,1,New Customers
7244,1107,1,1493,1,1,1,Lost
15111,221,8,22326,5,5,5,Champions
34418,164,7,14328,5,5,3,Loyal Customers
33480,222,4,9918,5,3,2,New Customers
4104,268,4,13520,5,3,3,Loyal Customers
40564,31,5,7570,5,4,1,New Customers
48327,107,7,22396,5,5,5,Champions
28485,169,5,16376,5,4,4,Champions
15188,49,6,22939,5,4,5,Champions
7311,143,7,22070,5,5,5,Champions
48909,132,6,16444,5,4,4,Champions
2629,80,10,24408,5,5,5,Champions
46666,178,3,9835,5,2,2,New Customers
25810,18,7,16234,5,5,4,Champions
23113,68,7,19190,5,5,4,Champions
28575,86,3,11956,5,2,3,New Customers
11260,94,6,17154,5,4,4,Champions
30048,173,6,14586,5,4,3,Loyal Customers
27293,60,11,26787,5,5,5,Champions
42803,59,10,34807,5,5,5,Champions
2198,499,3,9804,1,2,2,Lost
42190,3,8,18742,5,5,4,Champions
24263,219,5,20358,5,4,5,Champions
236,92,7,18070,5,5,4,Champions
28976,158,6,18832,5,4,4,Champions
30044,417,2,6412,5,1,1,New Customers
29547,131,4,12657,5,3,3,Loyal Customers
23729,279,6,19999,5,4,5,Champions
48853,95,4,8739,5,3,2,New Customers
8391,262,4,9874,5,3,2,New Customers
34924,21,4,10889,5,3,2,New Customers
16242,128,5,16672,5,4,4,Champions
24841,50,8,21571,5,5,5,Champions
3741,18,3,6863,5,2,1,New Customers
5087,86,6,19399,5,4,5,Champions
37148,89,4,12020,5,3,3,Loyal Customers
20434,289,4,6761,5,3,1,New Customers
42975,93,8,27444,5,5,5,Champions
46194,649,5,12669,1,4,3,Cannot Lose Them
40103,778,4,7629,1,3,1,Others
22882,6,4,11381,5,3,3,Loyal Customers
26739,235,5,7590,5,4,1,New Customers
20840,353,4,12685,5,3,3,Loyal Customers
24993,450,6,18253,1,4,4,Cannot Lose Them
7928,330,2,6009,5,1,1,New Customers
37481,95,3,8426,5,2,2,New Customers
43125,135,6,16931,5,4,4,Champions
49268,443,7,20169,1,5,5,Cannot Lose Them
12543,364,6,15107,5,4,4,Champions
18816,22,9,28699,5,5,5,Champions
2939,700,4,15280,1,3,4,Others
40226,361,6,16517,5,4,4,Champions
12761,140,9,26092,5,5,5,Champions
28689,68,8,21567,5,5,5,Champions
36729,552,6,20037,1,4,5,Cannot Lose Them
14523,201,4,8605,5,3,2,New Customers
25309,165,7,21004,5,5,5,Champions
19897,262,5,8770,5,4,2,New Customers
12466,55,7,19357,5,5,5,Champions
43659,176,3,6296,5,2,1,New Customers
15974,296,7,18182,5,5,4,Champions
42130,506,3,14638,1,2,3,Lost
38157,84,7,17336,5,5,4,Champions
8198,401,6,19608,5,4,5,Champions
4305,319,4,4282,5,3,1,New Customers
36198,415,6,18237,5,4,4,Champions
24900,78,7,21914,5,5,5,Champions
16253,275,8,22056,5,5,5,Champions
1260,562,4,13256,1,3,3,Others
41779,67,7,15856,5,5,4,Champions
29619,95,7,19388,5,5,5,Champions
37893,157,4,14793,5,3,3,Loyal Customers
9601,227,7,24623,5,5,5,Champions
40952,72,8,16488,5,5,4,Champions
32624,10,7,24000,5,5,5,Champions
24479,9,6,21582,5,4,5,Champions
46360,242,2,3504,5,1,1,New Customers
29862,263,6,18057,5,4,4,Champions
15228,25,8,21280,5,5,5,Champions
35861,67,7,23505,5,5,5,Champions
40699,2,5,19072,5,4,4,Champions
37217,17,7,20693,5,5,5,Champions
15593,192,6,13243,5,4,3,Loyal Customers
20854,29,10,19834,5,5,5,Champions
17386,33,6,12834,5,4,3,Loyal Customers
33206,156,5,14150,5,4,3,Loyal Customers
3116,143,11,26591,5,5,5,Champions
35721,716,3,6511,1,2,1,Lost
27332,37,7,24336,5,5,5,Champions
39825,279,7,21365,5,5,5,Champions
11151,179,8,22234,5,5,5,Champions
27205,155,6,17870,5,4,4,Champions
12536,741,5,11799,1,4,3,Cannot Lose Them
16948,75,4,8563,5,3,2,New Customers
46677,73,4,10991,5,3,2,New Customers
7304,102,7,17516,5,5,4,Champions
15849,302,7,18417,5,5,4,Champions
3353,281,9,19599,5,5,5,Champions
33367,530,2,3820,1,1,1,Lost
33230,369,4,7102,5,3,1,New Customers
11423,154,9,18495,5,5,4,Champions
27515,671,6,20115,1,4,5,Cannot Lose Them
49718,417,5,8253,5,4,2,New Customers
27459,11,5,12456,5,4,3,Loyal Customers
44935,14,8,24294,5,5,5,Champions
29472,373,5,10088,5,4,2,New Customers
13117,451,6,20746,1,4,5,Cannot Lose Them
6671,197,6,15995,5,4,4,Champions
28570,513,4,13790,1,3,3,Others
49719,75,9,22659,5,5,5,Champions
38608,84,8,14007,5,5,3,Loyal Customers
6538,38,8,18745,5,5,4,Champions
15815,515,4,11158,1,3,2,Others
16693,65,9,19903,5,5,5,Champions
23866,231,3,9012,5,2,2,New Customers
11361,390,3,7057,5,2,1,New Customers
6254,237,5,10994,5,4,2,New Customers
32086,209,5,11820,5,4,3,Loyal Customers
41081,154,6,13013,5,4,3,Loyal Customers
2090,371,7,12605,5,5,3,Loyal Customers
32254,69,7,30880,5,5,5,Champions
6668,169,8,21094,5,5,5,Champions
3083,77,5,11866,5,4,3,Loyal Customers
2701,10,6,14031,5,4,3,Loyal Customers
6717,19,5,10053,5,4,2,New Customers
2753,73,4,6242,5,3,1,New Customers
30032,254,5,12912,5,4,3,Loyal Customers
12232,254,7,20732,5,5,5,Champions
27103,29,7,20586,5,5,5,Champions
45017,305,8,17693,5,5,4,Champions
48891,246,8,25543,5,5,5,Champions
49247,8,10,25605,5,5,5,Champions
8351,88,6,14541,5,4,3,Loyal Customers
7856,162,6,14132,5,4,3,Loyal Customers
15401,243,7,18950,5,5,4,Champions
33207,25,8,20458,5,5,5,Champions
24374,56,5,12959,5,4,3,Loyal Customers
45332,28,7,17966,5,5,4,Champions
37872,359,5,12338,5,4,3,Loyal Customers
43312,122,5,12868,5,4,3,Loyal Customers
3621,304,2,4096,5,1,1,New Customers
16057,52,7,11024,5,5,2,New Customers
31596,135,6,15603,5,4,4,Champions
9677,99,2,4857,5,1,1,New Customers
19404,19,11,33184,5,5,5,Champions
21246,22,6,16462,5,4,4,Champions
5062,263,6,14513,5,4,3,Loyal Customers
40648,83,9,23019,5,5,5,Champions
25484,29,8,19170,5,5,4,Champions
31396,98,6,12647,5,4,3,Loyal Customers
30517,29,9,24141,5,5,5,Champions
6100,72,6,12919,5,4,3,Loyal Customers
36791,22,7,20714,5,5,5,Champions
25325,52,9,23428,5,5,5,Champions
19100,513,3,11285,1,2,2,Lost
24115,67,9,17574,5,5,4,Champions
25606,457,10,30636,1,5,5,Cannot Lose Them
43131,65,9,23011,5,5,5,Champions
28472,606,5,11282,1,4,2,Cannot Lose Them
36230,6,5,14176,5,4,3,Loyal Customers
5909,39,8,19087,5,5,4,Champions
49484,114,3,10306,5,2,2,New Customers
44448,583,3,12661,1,2,3,Lost
14041,279,3,7286,5,2,1,New Customers
29979,373,6,18649,5,4,4,Champions
29549,314,4,8229,5,3,2,New Customers
43247,502,5,13488,1,4,3,Cannot Lose Them
46720,30,8,23447,5,5,5,Champions
20875,315,4,17073,5,3,4,Loyal Customers
29763,60,8,22962,5,5,5,Champions
22392,7,5,10040,5,4,2,New Customers
8419,287,6,20152,5,4,5,Champions
26949,88,8,20052,5,5,5,Champions
46969,35,7,12221,5,5,3,Loyal Customers
42259,123,4,5892,5,3,1,New Customers
6792,284,6,13304,5,4,3,Loyal Customers
39907,23,5,16846,5,4,4,Champions
35568,398,5,13609,5,4,3,Loyal Customers
22656,910,2,4291,1,1,1,Lost
25374,66,3,8385,5,2,2,New Customers
1659,128,10,33629,5,5,5,Champions
43680,110,11,24408,5,5,5,Champions
1777,158,9,17341,5,5,4,Champions
38702,4,5,12002,5,4,3,Loyal Customers
32683,26,10,26922,5,5,5,Champions
34423,569,3,7558,1,2,1,Lost
9226,25,6,17310,5,4,4,Champions
10227,300,6,15846,5,4,4,Champions
16580,334,3,5139,5,2,1,New Customers
20613,16,2,7254,5,1,1,New Customers
23423,262,7,15046,5,5,4,Champions
31407,41,8,22851,5,5,5,Champions
12000,215,4,12058,5,3,3,Loyal Customers
29877,68,5,11383,5,4,3,Loyal Customers
29261,300,2,7291,5,1,1,New Customers
49812,271,7,20674,5,5,5,Champions
43965,436,4,5193,1,3,1,Others
10415,39,7,18940,5,5,4,Champions
35341,142,10,25088,5,5,5,Champions
11461,352,6,9567,5,4,2,New Customers
38986,86,3,9127,5,2,2,New Customers
39817,195,17,51718,5,5,5,Champions
43979,21,8,22434,5,5,5,Champions
41003,102,8,19482,5,5,5,Champions
15991,212,5,10675,5,4,2,New Customers
18478,324,5,19406,5,4,5,Champions
30709,258,5,10473,5,4,2,New Customers
14588,153,6,15477,5,4,4,Champions
21691,113,5,12747,5,4,3,Loyal Customers
15305,108,4,9921,5,3,2,New Customers
30197,478,5,17266,1,4,4,Cannot Lose Them
24569,800,3,8392,1,2,2,Lost
30539,84,8,15183,5,5,4,Champions
8655,168,9,17583,5,5,4,Champions
44589,137,5,14372,5,4,3,Loyal Customers
9391,156,3,7860,5,2,2,New Customers
22164,42,6,14930,5,4,4,Champions
16073,189,8,24001,5,5,5,Champions
17692,31,6,16942,5,4,4,Champions
20836,292,8,16989,5,5,4,Champions
31423,608,3,13466,1,2,3,Lost
35535,141,4,12261,5,3,3,Loyal Customers
41771,66,5,9364,5,4,2,New Customers
35033,557,3,6202,1,2,1,Lost
46473,246,5,14855,5,4,4,Champions
20234,41,4,12973,5,3,3,Loyal Customers
32033,775,3,4458,1,2,1,Lost
4389,474,6,19532,1,4,5,Cannot Lose Them
42720,394,4,9930,5,3,2,New Customers
7699,38,5,11553,5,4,3,Loyal Customers
32678,165,5,16551,5,4,4,Champions
28652,145,6,17855,5,4,4,Champions
39579,132,4,12746,5,3,3,Loyal Customers
28060,106,9,23147,5,5,5,Champions
18169,170,3,12976,5,2,3,New Customers
34500,144,9,26756,5,5,5,Champions
29518,49,10,23527,5,5,5,Champions
822,303,7,15392,5,5,4,Champions
24866,133,5,12626,5,4,3,Loyal Customers
36600,378,5,10217,5,4,2,New Customers
35926,347,6,21089,5,4,5,Champions
48463,122,6,22613,5,4,5,Champions
44299,57,9,28256,5,5,5,Champions
20702,114,9,25531,5,5,5,Champions
3240,68,13,34383,5,5,5,Champions
47438,50,5,14720,5,4,3,Loyal Customers
29196,439,6,16828,1,4,4,Cannot Lose Them
42080,276,5,8043,5,4,2,New Customers
13219,105,11,33496,5,5,5,Champions
41778,6,8,20917,5,5,5,Champions
4323,316,4,11917,5,3,3,Loyal Customers
24436,295,7,17648,5,5,4,Champions
4720,256,5,22173,5,4,5,Champions
2288,127,7,13917,5,5,3,Loyal Customers
16323,441,5,4620,1,4,1,Cannot Lose Them
9522,112,5,13150,5,4,3,Loyal Customers
15364,10,9,23256,5,5,5,Champions
30516,3,8,20662,5,5,5,Champions
36062,38,7,15671,5,5,4,Champions
44723,150,7,14437,5,5,3,Loyal Customers
25496,928,5,15822,1,4,4,Cannot Lose Them
35806,409,5,10472,5,4,2,New Customers
6442,139,5,14233,5,4,3,Loyal Customers
25533,37,6,13872,5,4,3,Loyal Customers
24943,979,3,6657,1,2,1,Lost
7026,119,3,4708,5,2,1,New Customers
17730,68,7,12345,5,5,3,Loyal Customers
48900,250,7,14765,5,5,3,Loyal Customers
7216,22,6,11935,5,4,3,Loyal Customers
285,427,6,16150,5,4,4,Champions
4177,160,8,19928,5,5,5,Champions
