Customer ID,Age,Gender,Total_Purchases,Total_Spent,Avg_Order_Value,Total_Items,Total_Returns,Avg_Return_Rate,First_Purchase,Last_Purchase,Churn,Customer_Lifetime_Days,Days_Since_Last_Purchase
784,28,Female,3,10440,3480.0,8,1.0,0.3333333333333333,2020-06-15,2022-08-08,0,784,403
787,49,Male,2,5128,2564.0,6,1.0,0.5,2021-08-12,2023-07-28,1,715,49
792,18,Female,4,7928,1982.0,10,1.0,0.3333333333333333,2020-05-12,2022-07-15,0,794,427
796,33,Female,3,5892,1964.0,11,1.0,0.3333333333333333,2020-02-26,2022-01-25,0,699,598
797,59,Female,9,25481,2831.222222222222,31,4.0,0.5,2020-01-06,2023-09-03,0,1336,12
799,53,Male,9,28005,3111.6666666666665,25,4.0,0.5714285714285714,2021-05-19,2023-06-01,0,743,106
804,40,Male,2,8115,4057.5,5,1.0,0.5,2021-02-13,2022-12-30,0,685,259
806,59,Male,5,7580,1516.0,15,3.0,0.6,2020-03-27,2022-05-12,0,776,491
808,52,Female,3,10030,3343.3333333333335,9,3.0,1.0,2020-04-23,2023-04-14,0,1086,154
811,65,Male,6,16782,2797.0,19,4.0,0.6666666666666666,2020-04-07,2023-07-02,0,1181,75
822,23,Female,7,15392,2198.8571428571427,21,3.0,0.5,2020-01-11,2022-11-16,1,1040,303
827,50,Female,3,2867,955.6666666666666,11,1.0,0.3333333333333333,2020-06-05,2021-05-28,0,357,840
830,21,Male,6,13446,2241.0,15,1.0,0.16666666666666666,2021-12-20,2023-06-06,0,533,101
831,56,Male,3,6077,2025.6666666666667,6,2.0,1.0,2020-04-21,2023-01-31,0,1015,227
833,28,Male,5,13457,2691.4,17,1.0,0.2,2020-02-27,2023-03-13,0,1110,186
836,42,Male,6,22206,3701.0,27,2.0,0.5,2020-03-11,2022-09-16,0,919,364
839,64,Male,4,14578,3644.5,7,1.0,0.25,2020-03-07,2023-08-20,0,1261,26
840,23,Male,2,7662,3831.0,6,1.0,1.0,2021-03-29,2022-10-09,0,559,341
842,68,Female,6,14649,2441.5,15,3.0,0.6,2021-04-28,2023-09-03,0,858,12
844,31,Female,8,26850,3356.25,27,2.0,0.3333333333333333,2020-04-25,2023-09-08,1,1231,7
846,40,Male,4,10504,2626.0,14,2.0,0.6666666666666666,2021-02-05,2022-11-10,1,643,309
847,53,Female,5,9236,1847.2,11,3.0,0.6,2021-09-22,2023-03-05,0,529,194
852,44,Male,2,4182,2091.0,6,1.0,0.5,2023-06-05,2023-09-13,0,100,2
853,24,Female,3,8330,2776.6666666666665,11,1.0,0.3333333333333333,2020-01-16,2023-04-26,0,1196,142
855,44,Male,7,20140,2877.1428571428573,21,3.0,0.75,2021-01-04,2023-07-23,0,930,54
857,49,Female,3,4725,1575.0,13,2.0,0.6666666666666666,2020-06-23,2021-07-20,1,392,787
858,27,Female,3,6485,2161.6666666666665,8,1.0,0.3333333333333333,2021-03-13,2022-07-12,0,486,430
860,63,Male,8,13518,1689.75,26,2.0,0.3333333333333333,2020-03-10,2023-09-01,1,1270,14
861,70,Male,4,13116,3279.0,11,1.0,0.3333333333333333,2020-08-11,2022-06-20,0,678,452
867,62,Male,5,15031,3006.2,21,3.0,0.75,2020-09-30,2023-06-03,0,976,104
868,49,Female,10,24373,2437.3,33,6.0,0.6,2020-03-10,2023-01-28,0,1054,230
871,29,Male,4,7595,1898.75,11,3.0,1.0,2021-01-26,2023-04-17,0,811,151
874,37,Male,5,8605,1721.0,19,1.0,0.2,2020-03-09,2022-11-02,0,968,317
875,33,Female,5,13604,2720.8,19,2.0,0.6666666666666666,2020-08-03,2023-08-04,0,1096,42
876,54,Male,2,6425,3212.5,6,1.0,0.5,2021-08-20,2021-10-27,0,68,688
879,35,Female,4,6492,1623.0,12,2.0,0.5,2020-03-24,2022-02-07,0,685,585
881,28,Male,2,4119,2059.5,10,0.0,0.0,2021-03-26,2023-05-15,0,780,123
882,63,Female,9,27305,3033.8888888888887,27,4.0,0.4444444444444444,2020-07-15,2023-03-17,0,975,182
883,23,Female,5,14190,2838.0,14,0.0,0.0,2020-01-08,2023-04-12,0,1190,156
887,63,Female,5,13163,2632.6,15,2.0,0.6666666666666666,2020-09-29,2022-11-12,1,774,307
896,24,Female,9,25710,2856.6666666666665,27,1.0,0.14285714285714285,2020-02-12,2023-05-27,0,1200,111
897,38,Female,7,22362,3194.5714285714284,13,3.0,0.5,2020-03-11,2023-06-14,1,1190,93
898,52,Female,8,23870,2983.75,22,3.0,0.5,2020-08-01,2023-06-23,0,1056,84
906,28,Male,12,27438,2286.5,29,4.0,0.4,2020-03-18,2023-09-14,0,1275,1
908,27,Male,5,5370,1074.0,16,2.0,0.5,2020-03-31,2023-08-19,0,1236,27
912,49,Female,4,4619,1154.75,10,1.0,0.25,2021-06-12,2023-09-07,0,817,8
914,55,Male,7,20253,2893.285714285714,20,1.0,0.16666666666666666,2020-10-16,2022-10-10,1,724,340
916,30,Female,10,19557,1955.7,31,2.0,0.25,2020-04-07,2022-12-20,0,987,269
918,21,Female,5,18324,3664.8,19,3.0,0.75,2020-04-03,2023-04-04,0,1096,164
919,48,Female,2,4043,2021.5,5,0.0,0.0,2021-07-07,2022-03-19,0,255,545
920,64,Female,5,10853,2170.6,12,2.0,0.4,2020-05-04,2023-06-07,0,1129,100
923,23,Female,2,4077,2038.5,4,2.0,1.0,2021-03-02,2023-08-09,0,890,37
924,38,Male,7,22853,3264.714285714286,22,4.0,0.6666666666666666,2020-04-10,2022-10-22,0,925,328
925,38,Female,8,18806,2350.75,26,5.0,0.625,2020-03-05,2023-09-01,0,1275,14
926,70,Female,2,5818,2909.0,3,1.0,0.5,2022-09-21,2023-04-19,0,210,149
935,49,Male,3,14577,4859.0,12,1.0,0.5,2021-07-01,2022-12-04,1,521,285
939,32,Male,4,11606,2901.5,13,2.0,1.0,2020-05-24,2023-07-23,0,1155,54
944,25,Female,6,18745,3124.1666666666665,24,2.0,0.3333333333333333,2020-02-24,2023-04-30,1,1161,138
950,62,Male,1,4806,4806.0,5,0.0,0.0,2022-04-20,2022-04-20,0,0,513
955,55,Male,1,1351,1351.0,2,1.0,1.0,2023-01-01,2023-01-01,0,0,257
959,26,Male,6,16385,2730.8333333333335,14,2.0,0.6666666666666666,2020-02-09,2022-06-21,0,863,451
961,60,Male,4,12179,3044.75,15,2.0,0.5,2020-12-26,2022-12-08,0,712,281
966,35,Female,4,11063,2765.75,12,1.0,0.25,2020-05-06,2022-11-19,0,927,300
969,46,Male,4,11246,2811.5,14,0.0,0.0,2020-01-04,2022-09-14,0,984,366
970,70,Female,6,16194,2699.0,14,4.0,0.6666666666666666,2020-05-14,2022-12-04,0,934,285
972,69,Female,3,7209,2403.0,5,1.0,0.3333333333333333,2020-05-13,2023-06-12,0,1125,95
973,18,Male,8,14402,1800.25,30,3.0,0.75,2020-03-09,2022-12-21,1,1017,268
974,41,Female,8,14776,1847.0,25,4.0,0.5,2020-04-04,2023-03-12,0,1072,187
976,59,Female,2,5957,2978.5,9,2.0,1.0,2020-12-13,2022-06-05,0,539,467
980,51,Female,8,26327,3290.875,30,3.0,0.5,2020-05-13,2023-08-07,1,1181,39
983,61,Female,4,12034,3008.5,13,1.0,0.25,2020-01-31,2021-09-25,0,603,720
984,19,Female,4,6673,1668.25,12,4.0,1.0,2020-07-04,2022-02-07,0,583,585
988,46,Female,4,9708,2427.0,12,0.0,0.0,2021-06-25,2022-01-03,0,192,620
989,69,Male,4,14134,3533.5,15,2.0,0.6666666666666666,2021-09-04,2023-01-26,0,509,232
992,64,Female,4,8489,2122.25,13,2.0,0.6666666666666666,2022-03-16,2023-09-14,0,547,1
995,49,Male,5,16820,3364.0,15,2.0,0.5,2020-04-15,2023-07-02,0,1173,75
998,45,Female,1,3747,3747.0,4,1.0,1.0,2021-09-11,2021-09-11,1,0,734
1005,26,Female,3,5527,1842.3333333333333,5,1.0,0.3333333333333333,2020-08-29,2021-01-30,0,154,958
1008,65,Female,2,6236,3118.0,4,0.0,0.0,2022-01-20,2023-03-27,0,431,172
1010,67,Female,8,29339,3667.375,19,5.0,0.7142857142857143,2020-01-16,2023-06-23,0,1254,84
1016,57,Male,7,21129,3018.4285714285716,23,2.0,0.5,2020-04-14,2023-07-31,0,1203,46
1019,26,Male,4,8403,2100.75,9,2.0,0.6666666666666666,2020-04-26,2022-07-10,0,805,432
1021,28,Male,5,16256,3251.2,15,4.0,1.0,2020-12-04,2023-03-15,0,831,184
1025,33,Female,3,7359,2453.0,10,1.0,0.3333333333333333,2020-05-31,2021-10-22,0,509,693
1026,63,Female,3,6083,2027.6666666666667,8,1.0,0.5,2020-05-14,2022-11-06,0,906,313
1028,39,Female,7,16592,2370.285714285714,16,0.0,0.0,2020-05-15,2023-01-13,0,973,245
1029,69,Male,5,12509,2501.8,12,3.0,0.6,2020-03-12,2022-07-19,0,859,423
1030,50,Male,8,19973,2496.625,26,5.0,0.7142857142857143,2020-03-28,2023-04-27,0,1125,141
1031,24,Male,2,2651,1325.5,4,0.0,0.0,2020-05-31,2023-07-12,0,1137,65
1032,42,Male,3,13426,4475.333333333333,12,1.0,0.5,2020-02-15,2023-08-31,0,1293,15
1034,68,Male,1,1407,1407.0,3,1.0,1.0,2022-02-18,2022-02-18,0,0,574
1046,46,Female,9,28390,3154.4444444444443,30,3.0,0.42857142857142855,2020-01-28,2022-06-16,0,870,456
1047,27,Female,5,17128,3425.6,17,2.0,0.6666666666666666,2020-01-03,2023-06-16,0,1260,91
1051,59,Male,6,12006,2001.0,19,1.0,0.5,2021-03-31,2023-01-19,0,659,239
1055,37,Male,5,15187,3037.4,14,2.0,0.6666666666666666,2020-08-18,2023-02-20,0,916,207
1056,51,Male,6,16616,2769.3333333333335,20,1.0,0.16666666666666666,2020-01-05,2023-03-23,0,1173,176
1061,32,Female,5,15451,3090.2,19,2.0,0.5,2020-06-28,2023-08-19,0,1147,27
1062,30,Male,7,22645,3235.0,17,3.0,0.6,2020-06-10,2022-08-24,0,805,387
1064,21,Male,1,2871,2871.0,3,0.0,0.0,2020-05-02,2020-05-02,0,0,1231
1065,68,Male,4,16057,4014.25,9,2.0,1.0,2021-10-12,2023-06-14,0,610,93
1068,68,Female,4,13312,3328.0,12,1.0,0.3333333333333333,2020-09-26,2023-07-22,0,1029,55
1069,29,Female,6,10413,1735.5,21,4.0,0.8,2021-01-10,2023-04-20,0,830,148
1074,51,Female,2,2735,1367.5,7,0.0,0.0,2021-08-06,2022-05-12,0,279,491
1077,39,Male,6,14603,2433.8333333333335,23,2.0,0.4,2020-05-04,2023-05-17,0,1108,121
1082,34,Female,4,11034,2758.5,15,0.0,0.0,2020-10-14,2021-10-12,0,363,703
1084,24,Female,3,5540,1846.6666666666667,8,3.0,1.0,2020-07-12,2023-08-03,0,1117,43
1085,50,Female,4,14493,3623.25,16,3.0,0.75,2020-04-06,2022-11-03,0,941,316
1087,66,Female,3,3542,1180.6666666666667,7,1.0,0.5,2020-07-10,2023-06-03,0,1058,104
1088,26,Male,4,7228,1807.0,15,0.0,0.0,2021-01-19,2022-08-21,0,579,390
1089,35,Female,7,17429,2489.8571428571427,22,3.0,1.0,2020-11-04,2023-07-13,0,981,64
1093,25,Male,4,13773,3443.25,14,0.0,0.0,2020-02-01,2022-12-26,0,1059,263
1100,18,Male,5,9679,1935.8,15,2.0,0.4,2021-01-31,2023-09-07,1,949,8
1113,28,Male,4,10114,2528.5,9,3.0,0.75,2021-06-03,2023-06-21,1,748,86
1114,21,Female,5,14205,2841.0,13,3.0,0.75,2020-08-19,2022-08-26,0,737,385
1122,61,Male,6,9577,1596.1666666666667,16,3.0,0.75,2020-11-22,2023-02-12,1,812,215
1125,25,Male,9,23124,2569.3333333333335,28,2.0,0.3333333333333333,2020-01-25,2023-04-12,0,1173,156
1127,26,Female,1,3862,3862.0,4,0.0,0.0,2023-05-14,2023-05-14,0,0,124
1128,69,Male,4,12509,3127.25,9,2.0,0.5,2020-03-03,2022-02-26,1,725,566
1130,23,Male,7,13711,1958.7142857142858,24,2.0,0.5,2020-05-30,2022-12-07,0,921,282
1133,26,Male,8,25731,3216.375,28,4.0,0.6666666666666666,2020-07-05,2023-08-21,1,1142,25
1135,20,Male,4,9687,2421.75,15,0.0,0.0,2020-01-03,2023-07-02,1,1276,75
1137,46,Male,6,21963,3660.5,17,2.0,0.5,2020-01-27,2023-08-11,0,1292,35
1139,28,Male,6,18585,3097.5,13,4.0,0.6666666666666666,2021-10-30,2023-09-07,0,677,8
1143,49,Female,7,18372,2624.5714285714284,24,5.0,0.7142857142857143,2020-03-21,2022-04-24,1,764,509
1144,68,Female,1,4869,4869.0,4,,,2023-03-02,2023-03-02,0,0,197
1145,57,Female,1,4523,4523.0,5,0.0,0.0,2022-03-11,2022-03-11,0,0,553
1146,44,Female,7,19808,2829.714285714286,21,4.0,0.5714285714285714,2020-11-06,2023-06-08,0,944,99
1148,19,Female,6,20145,3357.5,18,3.0,0.5,2020-10-14,2023-08-25,0,1045,21
1155,68,Female,10,31599,3159.9,30,4.0,0.5714285714285714,2020-06-21,2023-02-02,0,956,225
1156,49,Male,6,12606,2101.0,17,2.0,0.4,2020-09-08,2023-05-28,0,992,110
1157,19,Female,5,10982,2196.4,14,4.0,0.8,2020-07-05,2023-02-14,0,954,213
1160,65,Male,2,5786,2893.0,5,0.0,0.0,2020-06-08,2023-07-14,0,1131,63
1163,54,Female,5,16287,3257.4,16,1.0,0.3333333333333333,2021-02-23,2023-02-20,0,727,207
1165,53,Male,4,12479,3119.75,14,2.0,0.6666666666666666,2021-11-22,2023-08-09,0,625,37
1167,33,Female,6,18460,3076.6666666666665,12,4.0,1.0,2020-01-16,2022-03-25,0,799,539
1170,41,Male,7,14593,2084.714285714286,19,3.0,0.5,2020-02-04,2023-06-14,1,1226,93
1171,29,Male,7,26394,3770.5714285714284,22,2.0,0.2857142857142857,2020-12-31,2023-05-14,0,864,124
1172,61,Male,5,12459,2491.8,17,3.0,0.6,2020-02-18,2022-09-22,0,947,358
1175,28,Female,4,13028,3257.0,18,0.0,0.0,2020-09-06,2022-08-13,1,706,398
1176,44,Male,4,16115,4028.75,12,3.0,1.0,2020-11-26,2022-11-08,0,712,311
1183,31,Female,5,17407,3481.4,20,2.0,0.4,2020-03-13,2023-07-18,0,1222,59
1190,38,Male,3,6817,2272.3333333333335,7,0.0,0.0,2020-04-05,2023-03-23,1,1082,176
1191,27,Female,3,9459,3153.0,15,1.0,0.5,2020-08-15,2022-10-17,0,793,333
1192,27,Male,8,16489,2061.125,21,2.0,0.5,2020-07-19,2022-12-17,0,881,272
1197,47,Female,6,13217,2202.8333333333335,19,1.0,0.2,2020-10-04,2023-08-15,0,1045,31
1198,61,Female,4,15225,3806.25,12,0.0,0.0,2020-01-23,2022-11-21,0,1033,298
1199,32,Female,5,17035,3407.0,18,5.0,1.0,2020-07-20,2022-11-20,0,853,299
1201,59,Female,3,11106,3702.0,9,1.0,0.3333333333333333,2020-07-07,2022-12-06,1,882,283
1206,69,Male,3,10390,3463.3333333333335,10,0.0,0.0,2020-06-08,2020-08-03,0,56,1138
1207,27,Male,4,15231,3807.75,8,0.0,0.0,2021-06-27,2023-03-07,0,618,192
1208,43,Female,2,7285,3642.5,5,1.0,0.5,2021-06-10,2023-05-26,0,715,112
1210,70,Male,2,5478,2739.0,4,1.0,1.0,2023-02-25,2023-04-21,0,55,147
1212,26,Female,1,2813,2813.0,1,,,2022-12-23,2022-12-23,0,0,266
1215,28,Female,1,4083,4083.0,2,0.0,0.0,2020-06-28,2020-06-28,0,0,1174
1218,63,Female,7,21869,3124.1428571428573,18,2.0,0.4,2020-04-12,2023-04-20,0,1103,148
1223,19,Male,7,20726,2960.8571428571427,26,3.0,0.42857142857142855,2021-02-26,2022-08-24,0,544,387
1226,50,Male,9,21736,2415.1111111111113,32,3.0,0.75,2021-01-27,2023-07-08,1,892,69
1227,43,Male,8,21753,2719.125,28,3.0,0.6,2020-05-07,2023-03-22,0,1049,177
1232,49,Male,5,12785,2557.0,18,2.0,0.4,2020-05-20,2023-04-15,0,1060,153
1235,48,Male,3,4387,1462.3333333333333,9,1.0,0.3333333333333333,2020-02-23,2023-06-27,0,1220,80
1238,34,Male,3,12237,4079.0,6,3.0,1.0,2021-05-10,2022-10-24,0,532,326
1242,63,Female,5,16088,3217.6,16,2.0,0.4,2020-03-12,2022-10-20,0,952,330
1243,28,Female,6,20451,3408.5,21,1.0,0.25,2020-01-22,2023-03-08,0,1141,191
1244,20,Male,5,8888,1777.6,18,2.0,0.6666666666666666,2020-07-22,2023-08-09,0,1113,37
1245,51,Male,8,16688,2086.0,31,5.0,0.8333333333333334,2020-10-13,2023-06-02,0,962,105
1247,66,Female,6,15686,2614.3333333333335,23,3.0,0.6,2021-12-17,2023-06-05,0,535,102
1249,19,Male,4,10027,2506.75,14,2.0,0.6666666666666666,2020-11-17,2023-02-26,1,831,201
1251,26,Female,9,19768,2196.4444444444443,25,3.0,0.375,2020-06-24,2022-04-18,0,663,515
1259,51,Female,5,13066,2613.2,16,3.0,0.6,2021-11-29,2023-05-22,0,539,116
1260,60,Female,4,13256,3314.0,9,2.0,0.6666666666666666,2020-11-20,2022-03-02,0,467,562
1265,27,Male,1,3407,3407.0,4,0.0,0.0,2020-06-01,2020-06-01,0,0,1201
1266,68,Female,6,9115,1519.1666666666667,19,4.0,0.6666666666666666,2020-03-01,2023-07-01,0,1217,76
1267,57,Female,7,13869,1981.2857142857142,13,5.0,0.8333333333333334,2020-02-26,2023-05-18,0,1177,120
1269,51,Female,6,18043,3007.1666666666665,20,4.0,0.6666666666666666,2020-06-27,2021-11-14,0,505,670
1270,48,Male,6,10013,1668.8333333333333,18,1.0,0.3333333333333333,2021-08-10,2022-06-19,0,313,453
1273,69,Male,4,9836,2459.0,14,1.0,0.5,2021-02-20,2023-06-18,0,848,89
1274,22,Male,6,18112,3018.6666666666665,19,4.0,0.8,2020-05-11,2023-09-10,0,1217,5
1275,26,Male,9,25680,2853.3333333333335,22,3.0,0.375,2020-07-28,2023-08-19,0,1117,27
1276,22,Female,5,8399,1679.8,16,3.0,0.75,2021-06-27,2023-06-05,0,708,102
1280,65,Male,5,12943,2588.6,13,4.0,0.8,2020-02-10,2023-06-11,1,1217,96
1288,45,Female,2,6734,3367.0,2,,,2021-04-26,2023-04-03,0,707,165
1290,51,Male,6,10031,1671.8333333333333,23,4.0,0.8,2020-09-25,2023-04-02,0,919,166
1291,61,Female,5,18313,3662.6,16,2.0,0.5,2020-12-06,2023-05-01,0,876,137
1294,56,Female,6,13945,2324.1666666666665,12,2.0,0.4,2020-05-11,2023-06-14,0,1129,93
1295,40,Male,7,19501,2785.8571428571427,27,2.0,0.4,2020-03-25,2023-08-09,0,1232,37
1296,29,Female,5,21770,4354.0,14,1.0,0.2,2021-01-15,2023-09-08,0,966,7
1300,45,Female,2,4951,2475.5,2,0.0,0.0,2021-05-24,2021-06-01,0,8,836
1301,66,Male,4,6315,1578.75,10,1.0,0.5,2020-01-31,2022-08-20,0,932,391
1302,24,Female,4,3151,787.75,12,1.0,0.25,2021-04-04,2023-04-21,0,747,147
1303,70,Male,3,6965,2321.6666666666665,15,1.0,0.5,2020-06-04,2023-05-23,0,1083,115
1304,23,Female,2,4119,2059.5,6,1.0,0.5,2022-06-23,2023-07-28,0,400,49
1306,19,Female,2,3208,1604.0,4,0.0,0.0,2021-08-03,2022-04-22,0,262,511
1307,48,Male,7,16648,2378.285714285714,22,2.0,0.3333333333333333,2020-02-13,2023-04-13,0,1155,155
1311,47,Female,9,20373,2263.6666666666665,32,3.0,0.3333333333333333,2020-03-05,2023-08-31,1,1274,15
1322,21,Male,4,8101,2025.25,14,2.0,0.5,2022-02-19,2023-08-09,0,536,37
1323,58,Male,5,14514,2902.8,16,1.0,0.5,2020-05-19,2022-07-08,0,780,434
1324,69,Male,7,16761,2394.4285714285716,25,1.0,0.16666666666666666,2020-04-12,2023-02-16,0,1040,211
1331,56,Female,6,21051,3508.5,23,4.0,0.6666666666666666,2020-01-08,2023-02-06,0,1125,221
1332,37,Female,4,11275,2818.75,12,0.0,0.0,2020-12-31,2023-08-15,1,957,31
1335,54,Male,7,24569,3509.8571428571427,28,2.0,0.4,2020-04-29,2023-07-30,0,1187,47
1339,32,Female,5,15791,3158.2,20,2.0,0.5,2021-04-24,2023-08-17,0,845,29
1341,62,Male,7,22181,3168.714285714286,21,3.0,0.75,2021-02-02,2023-07-05,1,883,72
1342,23,Male,9,28997,3221.8888888888887,23,5.0,0.625,2020-03-05,2023-07-27,1,1239,50
1344,59,Female,5,14502,2900.4,16,2.0,0.6666666666666666,2020-05-11,2023-08-15,0,1191,31
1349,50,Male,5,12248,2449.6,10,3.0,0.6,2020-11-12,2022-12-25,0,773,264
1350,46,Male,6,20917,3486.1666666666665,16,3.0,0.6,2020-09-12,2023-05-06,0,966,132
1352,27,Male,7,12727,1818.142857142857,17,4.0,0.8,2020-01-14,2023-09-08,0,1333,7
1353,20,Female,4,6902,1725.5,10,2.0,0.5,2020-01-08,2023-02-02,0,1121,225
1355,60,Male,2,5619,2809.5,7,1.0,0.5,2023-08-15,2023-09-03,1,19,12
1357,66,Female,7,25851,3693.0,18,4.0,0.6666666666666666,2020-05-19,2022-09-04,0,838,376
1360,62,Female,1,4076,4076.0,4,1.0,1.0,2022-07-19,2022-07-19,0,0,423
1363,28,Female,2,6089,3044.5,6,1.0,1.0,2022-10-03,2023-08-08,1,309,38
1367,19,Male,10,23015,2301.5,39,5.0,0.5,2020-06-29,2023-06-13,0,1079,94
1372,47,Female,5,13694,2738.8,18,2.0,0.5,2021-05-01,2023-07-21,0,811,56
1378,62,Female,3,6216,2072.0,8,2.0,0.6666666666666666,2020-02-06,2023-05-07,0,1186,131
1380,37,Female,4,15603,3900.75,12,1.0,0.25,2022-08-30,2023-04-12,0,225,156
1382,20,Female,1,153,153.0,3,0.0,0.0,2022-02-23,2022-02-23,1,0,569
1391,33,Female,3,7264,2421.3333333333335,5,3.0,1.0,2021-02-23,2022-05-14,0,445,489
1394,28,Female,8,17254,2156.75,21,3.0,0.42857142857142855,2020-02-02,2023-07-07,0,1251,70
1395,57,Female,6,15699,2616.5,20,2.0,0.3333333333333333,2020-03-23,2022-08-10,0,870,401
1398,70,Female,9,26755,2972.777777777778,28,5.0,0.7142857142857143,2020-02-08,2023-06-15,0,1223,92
1399,29,Female,7,27310,3901.4285714285716,19,3.0,0.75,2020-08-29,2023-08-13,0,1079,33
1400,26,Female,7,12275,1753.5714285714287,26,2.0,0.3333333333333333,2020-04-05,2023-06-16,0,1167,91
1404,39,Female,4,8940,2235.0,12,2.0,0.5,2020-05-11,2023-02-13,0,1008,214
1407,20,Female,6,9847,1641.1666666666667,18,3.0,0.75,2021-01-07,2023-05-22,0,865,116
1410,41,Male,3,8138,2712.6666666666665,14,2.0,1.0,2020-04-25,2023-05-30,1,1130,108
1415,33,Female,6,18500,3083.3333333333335,22,1.0,0.16666666666666666,2020-02-26,2023-01-24,0,1063,234
1417,51,Female,10,32098,3209.8,32,6.0,0.75,2020-08-15,2023-07-13,1,1062,64
1418,19,Female,5,17684,3536.8,16,1.0,0.25,2020-07-21,2022-12-20,0,882,269
1420,59,Male,2,1718,859.0,7,0.0,0.0,2021-07-17,2021-08-09,0,23,767
1425,64,Female,6,16382,2730.3333333333335,21,3.0,0.6,2020-02-10,2023-09-10,1,1308,5
1426,33,Female,8,19836,2479.5,15,5.0,0.625,2020-01-08,2023-03-02,0,1149,197
1427,39,Male,8,22394,2799.25,29,4.0,0.6666666666666666,2020-10-17,2023-08-11,1,1028,35
1434,54,Female,5,17565,3513.0,13,0.0,0.0,2020-05-31,2023-03-23,0,1026,176
1435,47,Female,5,13095,2619.0,13,1.0,0.3333333333333333,2020-11-28,2023-08-03,0,978,43
1436,66,Female,3,10908,3636.0,15,2.0,0.6666666666666666,2022-10-05,2023-04-25,1,202,143
1441,29,Female,6,11202,1867.0,20,2.0,0.4,2020-01-21,2022-04-05,0,805,528
1444,51,Female,5,12344,2468.8,17,1.0,0.2,2020-07-22,2023-04-27,0,1009,141
1455,43,Male,3,11001,3667.0,10,2.0,1.0,2020-09-17,2021-03-10,1,174,919
1456,64,Male,6,16486,2747.6666666666665,16,0.0,0.0,2020-09-30,2023-05-07,0,949,131
1457,45,Female,1,4667,4667.0,2,,,2023-09-02,2023-09-02,0,0,13
1458,58,Female,2,5999,2999.5,7,1.0,0.5,2021-01-21,2021-09-12,0,234,733
1460,25,Male,5,7467,1493.4,17,0.0,0.0,2020-05-15,2022-11-29,0,928,290
1461,44,Male,8,19767,2470.875,22,3.0,0.42857142857142855,2020-04-01,2023-09-09,0,1256,6
1464,35,Female,4,7946,1986.5,7,2.0,0.5,2021-03-09,2022-05-27,1,444,476
1466,53,Male,3,9729,3243.0,11,1.0,0.3333333333333333,2020-03-16,2022-12-05,0,994,284
1467,62,Male,4,15175,3793.75,13,3.0,1.0,2020-04-05,2023-09-15,0,1258,0
1468,61,Female,4,16179,4044.75,9,2.0,0.5,2020-04-21,2022-02-02,0,652,590
1469,36,Male,3,6881,2293.6666666666665,11,1.0,0.3333333333333333,2020-08-24,2021-12-03,0,466,651
1473,36,Male,7,17499,2499.8571428571427,22,4.0,0.5714285714285714,2020-05-12,2023-09-05,0,1211,10
1475,24,Female,3,7218,2406.0,6,2.0,0.6666666666666666,2020-04-11,2023-03-21,0,1074,178
1477,54,Male,3,11565,3855.0,7,0.0,0.0,2021-02-11,2023-08-11,0,911,35
1480,20,Male,7,13209,1887.0,23,3.0,0.6,2020-04-11,2023-06-29,0,1174,78
1483,26,Male,8,21812,2726.5,28,3.0,0.375,2021-05-09,2023-09-06,0,850,9
1485,20,Female,6,12528,2088.0,21,2.0,0.3333333333333333,2020-02-24,2023-06-04,1,1196,103
1486,24,Female,8,18169,2271.125,26,3.0,0.42857142857142855,2020-01-04,2023-06-27,0,1270,80
1488,63,Male,4,10475,2618.75,13,2.0,0.5,2021-04-01,2023-08-16,0,867,30
1489,32,Female,4,10741,2685.25,12,2.0,1.0,2020-07-27,2023-03-31,0,977,168
1491,33,Female,4,11716,2929.0,15,1.0,0.3333333333333333,2021-04-20,2023-05-24,0,764,114
1493,27,Female,2,6341,3170.5,4,1.0,1.0,2020-08-24,2020-12-22,0,120,997
1496,53,Female,5,11340,2268.0,14,1.0,0.25,2021-03-09,2023-04-16,0,768,152
1499,23,Male,3,6216,2072.0,10,1.0,0.5,2021-06-03,2022-05-28,0,359,475
1500,54,Female,1,4773,4773.0,5,1.0,1.0,2022-03-07,2022-03-07,0,0,557
1504,29,Female,5,11605,2321.0,12,2.0,0.5,2020-05-06,2023-01-23,0,992,235
1505,31,Male,3,8954,2984.6666666666665,9,1.0,0.3333333333333333,2020-06-13,2022-10-23,1,862,327
1506,22,Male,3,3183,1061.0,9,0.0,0.0,2020-01-08,2022-02-11,1,765,581
1507,48,Male,3,9196,3065.3333333333335,10,0.0,0.0,2020-10-04,2022-03-12,1,524,552
1510,65,Male,5,16298,3259.6,12,2.0,0.4,2020-04-12,2023-09-10,0,1246,5
1512,54,Female,4,15138,3784.5,9,1.0,0.3333333333333333,2021-04-15,2023-05-19,0,764,119
1516,56,Female,5,7200,1440.0,17,3.0,0.75,2020-09-13,2023-08-02,0,1053,44
1517,48,Male,5,13391,2678.2,13,2.0,0.5,2021-06-04,2022-12-21,0,565,268
1518,36,Female,6,19217,3202.8333333333335,23,3.0,0.75,2020-06-25,2023-03-08,0,986,191
1522,59,Female,6,17328,2888.0,27,3.0,0.75,2020-04-19,2023-05-18,0,1124,120
1525,63,Female,4,16057,4014.25,14,1.0,0.3333333333333333,2020-05-26,2022-04-15,0,689,518
